,"Voucher_x000D_
Date",Branch,Sett#,"Entry_x000D_
Details","Amount_x000D_
Debit","Amount_x000D_
Credit","Running_x000D_
Balance",DrCr,column_8
2283,21-Dec-2022,HO  ,23180W,Obligation For: 2223180W [Equities] Trade Date,122575.66,0.0,491564.67000000086,Cr,
2284,,,,19/12/22,,,,,
2285,,,,,,,,, 
2286,22-Dec-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,51031.76,542596.4300000009,Cr,
2287,,,,BSE,,,,,
2288,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2289,,,,,,,,, 
2290,22-Dec-2022,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,0.0,100000.0,642596.4300000009,Cr,
2291,,,,Of Client,,,,,
2292,,,,,,,,, 
2293,22-Dec-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,51031.76,0.0,591564.6700000009,Cr,
2294,,,,BSE,,,,,
2295,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2296,,,,,,,,, 
2297,22-Dec-2022,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,100000.0,0.0,491564.67000000086,Cr,
2298,,,,Of Client,,,,,
2299,,,,,,,,, 
2300,22-Dec-2022,    ,22012F,NSE-F&O Obligation for 22/12/22,0.0,4921.5,496486.17000000086,Cr,
2301,,,,,,,,, 
2302,22-Dec-2022,HO  ,23181W,Obligation For: 2223181W [Equities] Trade Date,79198.81,0.0,417287.36000000086,Cr,
2303,,,,20/12/22,,,,,
2304,,,,,,,,, 
2305,22-Dec-2022,HO  ,23681M,Obligation For: 2223681M [Equities] Trade Date,46832.95,0.0,370454.41000000085,Cr,
2306,,,,21/12/22,,,,,
2307,,,,,,,,, 
2308,23-Dec-2022,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,0.0,50000.0,420454.41000000085,Cr,
2309,,,,Of Client,,,,,
2310,,,,,,,,, 
2311,23-Dec-2022,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,50000.0,0.0,370454.41000000085,Cr,
2312,,,,Of Client,,,,,
2313,,,,,,,,, 
2314,23-Dec-2022,    ,22012F,NSE-F&O Obligation for 23/12/22,0.0,11707.97,382162.3800000008,Cr,
2315,,,,,,,,, 
2316,23-Dec-2022,HO  ,23182W,Obligation For: 2223182W [Equities] Trade Date,94304.52,0.0,287857.8600000008,Cr,
2317,,,,21/12/22,,,,,
2318,,,,,,,,, 
2319,26-Dec-2022,    ,22012F,NSE-F&O Obligation for 26/12/22,33143.44,0.0,254714.4200000008,Cr,
2320,,,,,,,,, 
2321,26-Dec-2022,HO  ,23683M,Obligation For: 2223683M [Equities] Trade Date,0.0,103793.37,358507.7900000008,Cr,
2322,,,,23/12/22,,,,,
2323,,,,,,,,, 
2324,27-Dec-2022,    ,22012F,NSE-F&O Obligation for 27/12/22,0.0,4474.02,362981.8100000008,Cr,
2325,,,,,,,,, 
2326,27-Dec-2022,HO  ,23184W,Obligation For: 2223184W [Equities] Trade Date,0.0,16009.15,378990.96000000084,Cr,
2327,,,,23/12/22,,,,,
2328,,,,,,,,, 
2329,28-Dec-2022,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,230000.0,608990.9600000009,Cr,
2330,,,,Of Client,,,,,
2331,,,,,,,,, 
2332,28-Dec-2022,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,230000.0,0.0,378990.9600000009,Cr,
2333,,,,Of Client,,,,,
2334,,,,,,,,, 
2335,28-Dec-2022,    ,22012F,NSE-F&O Obligation for 28/12/22,0.0,13478.57,392469.5300000009,Cr,
2336,,,,,,,,, 
2337,28-Dec-2022,HO  ,23185W,Obligation For: 2223185W [Equities] Trade Date,0.0,242916.75,635386.280000001,Cr,
2338,,,,26/12/22,,,,,
2339,,,,,,,,, 
2340,28-Dec-2022,HO  ,23685M,Obligation For: 2223685M [Equities] Trade Date,0.0,18000.64,653386.920000001,Cr,
2341,,,,27/12/22,,,,,
2342,,,,,,,,, 
2343,29-Dec-2022,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,130000.0,783386.920000001,Cr,
2344,,,,Of Client,,,,,
2345,,,,,,,,, 
2346,29-Dec-2022,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,130000.0,0.0,653386.920000001,Cr,
2347,,,,Of Client,,,,,
2348,,,,,,,,, 
2349,29-Dec-2022,    ,22012F,NSE-F&O Obligation for 29/12/22,0.0,10514.29,663901.210000001,Cr,
2350,,,,,,,,, 
2351,29-Dec-2022,HO  ,23686M,Obligation For: 2223686M [Equities] Trade Date,0.0,89444.77,753345.980000001,Cr,
2352,,,,28/12/22,,,,,
2353,,,,,,,,, 
2354,30-Dec-2022,HO  ,23187W,Obligation For: 2223187W [Equities] Trade Date,62734.91,0.0,690611.070000001,Cr,
2355,,,,28/12/22,,,,,
2356,,,,,,,,, 
2357,02-Jan-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,22176.58,712787.650000001,Cr,
2358,,,,BSE,,,,,
2359,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2360,,,,,,,,, 
2361,02-Jan-2023,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,0.0,20000.0,732787.650000001,Cr,
2362,,,,Of Client,,,,,
2363,,,,,,,,, 
2364,02-Jan-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,22176.58,0.0,710611.070000001,Cr,
2365,,,,BSE,,,,,
2366,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2367,,,,,,,,, 
2368,02-Jan-2023,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,20000.0,0.0,690611.070000001,Cr,
2369,,,,Of Client,,,,,
2370,,,,,,,,, 
2371,02-Jan-2023,    ,23001F,NSE-F&O Obligation for 02/01/23,0.0,12445.08,703056.150000001,Cr,
2372,,,,,,,,, 
2373,02-Jan-2023,HO  ,23188W,Obligation For: 2223188W [Equities] Trade Date,125301.83,0.0,577754.320000001,Cr,
2374,,,,29/12/22,,,,,
2375,,,,,,,,, 
2376,03-Jan-2023,    ,23001F,NSE-F&O Obligation for 03/01/23,0.0,8387.13,586141.450000001,Cr,
2377,,,,,,,,, 
2378,04-Jan-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,73656.84,659798.290000001,Cr,
2379,,,,BSE,,,,,
2380,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2381,,,,,,,,, 
2382,04-Jan-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,73656.84,0.0,586141.450000001,Cr,
2383,,,,BSE,,,,,
2384,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2385,,,,,,,,, 
2386,04-Jan-2023,    ,23001F,NSE-F&O Obligation for 04/01/23,26061.85,0.0,560079.600000001,Cr,
2387,,,,,,,,, 
2388,04-Jan-2023,HO  ,23190W,Obligation For: 2223190W [Equities] Trade Date,93656.84,0.0,466422.76000000106,Cr,
2389,,,,02/01/23,,,,,
2390,,,,,,,,, 
2391,05-Jan-2023,    ,23001F,NSE-F&O Obligation for 05/01/23,37112.97,0.0,429309.7900000011,Cr,
2392,,,,,,,,, 
2393,05-Jan-2023,HO  ,23191W,Obligation For: 2223191W [Equities] Trade Date,0.0,37929.26,467239.0500000011,Cr,
2394,,,,03/01/23,,,,,
2395,,,,,,,,, 
2396,06-Jan-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,364348.03,831587.0800000011,Cr,
2397,,,,Of Client,,,,,
2398,,,,,,,,, 
2399,06-Jan-2023,HO  ,,AXIS BANK LTD-BSE CASH CLIENT A/C       ,489804.6,0.0,341782.48000000115,Cr,
2400,,,,BEING FUNDS PAY OUT VIA,,,,,
2401,,,,,,,,, 
2402,06-Jan-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,364348.03,0.0,22565.549999998882,Dr,
2403,,,,Of Client,,,,,
2404,,,,,,,,, 
2405,06-Jan-2023,    ,23001F,NSE-F&O Obligation for 06/01/23,20957.6,0.0,43523.14999999888,Dr,
2406,,,,,,,,, 
2407,06-Jan-2023,HO  ,23692M,Obligation For: 2223692M [Equities] Trade Date,0.0,43523.15,1.1204974725842476e-09,Cr,
2408,,,,05/01/23,,,,,
2409,,,,,,,,, 
2410,07-Jan-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,44004.16,44004.160000001124,Cr,
2411,,,,BSE,,,,,
2412,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2413,,,,,,,,, 
2414,07-Jan-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,44004.16,0.0,1.1204974725842476e-09,Cr,
2415,,,,BSE,,,,,
2416,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2417,,,,,,,,, 
2418,09-Jan-2023,HO  ,,AXIS BANK LTD-BSE CASH CLIENT A/C       ,0.0,500000.0,500000.0000000011,Cr,
2419,,,,Cheque# :RTGS dated 09/01/23,,,,,
2420,,,,BEING RTGSRTGS/IDIBR52023010931703387/KEYNOTE,,,,,
2421,,,,FINANCIAL SER,,,,,
2422,,,,Bank# :INDIAN BANK,,,,,
2423,,,,A/c # :416199990,,,,,
2424,,,,,,,,, 
2425,09-Jan-2023,HO  ,,		Inter Segment Balance Transfer From BSE   To,0.0,7242.49,507242.4900000011,Cr,
2426,,,,NFO,,,,,
2427,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2428,,,,,,,,, 
2429,09-Jan-2023,HO  ,,		Inter Segment Balance Transfer From BSE   To,7242.49,0.0,500000.0000000011,Cr,
2430,,,,NFO,,,,,
2431,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2432,,,,,,,,, 
2433,09-Jan-2023,    ,23001F,NSE-F&O Obligation for 09/01/23,7242.49,0.0,492757.5100000011,Cr,
2434,,,,,,,,, 
2435,09-Jan-2023,HO  ,23693M,Obligation For: 2223693M [Equities] Trade Date,0.0,44004.16,536761.6700000011,Cr,
2436,,,,06/01/23,,,,,
2437,,,,,,,,, 
2438,10-Jan-2023,HO  ,,		Inter Segment Balance Transfer From BSE   To,0.0,7242.49,544004.1600000011,Cr,
2439,,,,NFO,,,,,
2440,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2441,,,,,,,,, 
2442,10-Jan-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,400000.0,944004.1600000011,Cr,
2443,,,,Of Client,,,,,
2444,,,,,,,,, 
2445,10-Jan-2023,HO  ,,		Inter Segment Balance Transfer From BSE   To,7242.49,0.0,936761.6700000011,Cr,
2446,,,,NFO,,,,,
2447,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2448,,,,,,,,, 
2449,10-Jan-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,400000.0,0.0,536761.6700000011,Cr,
2450,,,,Of Client,,,,,
2451,,,,,,,,, 
2452,10-Jan-2023,    ,23001F,NSE-F&O Obligation for 10/01/23,0.0,2406.3,539167.9700000011,Cr,
2453,,,,,,,,, 
2454,11-Jan-2023,    ,23001F,NSE-F&O Obligation for 11/01/23,8281.13,0.0,530886.8400000011,Cr,
2455,,,,,,,,, 
2456,11-Jan-2023,HO  ,23695M,Obligation For: 2223695M [Equities] Trade Date,0.0,49364.74,580251.5800000011,Cr,
2457,,,,10/01/23,,,,,
2458,,,,,,,,, 
2459,12-Jan-2023,    ,23001F,NSE-F&O Obligation for 12/01/23,7100.68,0.0,573150.9000000011,Cr,
2460,,,,,,,,, 
2461,13-Jan-2023,    ,23001F,NSE-F&O Obligation for 13/01/23,0.0,12180.25,585331.1500000011,Cr,
2462,,,,,,,,, 
2463,13-Jan-2023,HO  ,23197W,Obligation For: 2223197W [Equities] Trade Date,0.0,126525.05,711856.2000000011,Cr,
2464,,,,11/01/23,,,,,
2465,,,,,,,,, 
2466,16-Jan-2023,    ,23001F,NSE-F&O Obligation for 16/01/23,18717.1,0.0,693139.1000000011,Cr,
2467,,,,,,,,, 
2468,16-Jan-2023,HO  ,23198W,Obligation For: 2223198W [Equities] Trade Date,0.0,68921.75,762060.8500000011,Cr,
2469,,,,12/01/23,,,,,
2470,,,,,,,,, 
2471,17-Jan-2023,    ,23001F,NSE-F&O Obligation for 17/01/23,0.0,7473.89,769534.7400000012,Cr,
2472,,,,,,,,, 
2473,17-Jan-2023,HO  ,23699M,Obligation For: 2223699M [Equities] Trade Date,0.0,8435.74,777970.4800000011,Cr,
2474,,,,16/01/23,,,,,
2475,,,,,,,,, 
2476,18-Jan-2023,    ,23001F,NSE-F&O Obligation for 18/01/23,6190.13,0.0,771780.3500000011,Cr,
2477,,,,,,,,, 
2478,18-Jan-2023,HO  ,23200W,Obligation For: 2223200W [Equities] Trade Date,158565.78,0.0,613214.5700000011,Cr,
2479,,,,16/01/23,,,,,
2480,,,,,,,,, 
2481,19-Jan-2023,    ,23001F,NSE-F&O Obligation for 19/01/23,0.0,2682.46,615897.0300000011,Cr,
2482,,,,,,,,, 
2483,19-Jan-2023,HO  ,23701M,Obligation For: 2223701M [Equities] Trade Date,0.0,11953.97,627851.000000001,Cr,
2484,,,,18/01/23,,,,,
2485,,,,,,,,, 
2486,20-Jan-2023,    ,23001F,NSE-F&O Obligation for 20/01/23,0.0,7030.42,634881.4200000011,Cr,
2487,,,,,,,,, 
2488,20-Jan-2023,HO  ,23702M,Obligation For: 2223702M [Equities] Trade Date,0.0,13654.77,648536.1900000011,Cr,
2489,,,,19/01/23,,,,,
2490,,,,,,,,, 
2491,23-Jan-2023,    ,23001F,NSE-F&O Obligation for 23/01/23,13425.84,0.0,635110.3500000011,Cr,
2492,,,,,,,,, 
2493,23-Jan-2023,HO  ,23203W,Obligation For: 2223203W [Equities] Trade Date,48845.88,0.0,586264.4700000011,Cr,
2494,,,,19/01/23,,,,,
2495,,,,,,,,, 
2496,24-Jan-2023,HO  ,23204W,Obligation For: 2223204W [Equities] Trade Date,47246.35,0.0,539018.1200000012,Cr,
2497,,,,20/01/23,,,,,
2498,,,,,,,,, 
2499,24-Jan-2023,HO  ,23704M,Obligation For: 2223704M [Equities] Trade Date,31.66,0.0,538986.4600000011,Cr,
2500,,,,23/01/23,,,,,
2501,,,,,,,,, 
2502,25-Jan-2023,HO  ,23705M,Obligation For: 2223705M [Equities] Trade Date,18565.52,0.0,520420.9400000011,Cr,
2503,,,,24/01/23,,,,,
2504,,,,,,,,, 
2505,27-Jan-2023,    ,23002F,NSE-F&O Obligation for 27/01/23,0.0,25226.26,545647.2000000011,Cr,
2506,,,,,,,,, 
2507,30-Jan-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,200000.0,745647.2000000011,Cr,
2508,,,,Of Client,,,,,
2509,,,,,,,,, 
2510,30-Jan-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,200000.0,0.0,545647.2000000011,Cr,
2511,,,,Of Client,,,,,
2512,,,,,,,,, 
2513,30-Jan-2023,    ,23002F,NSE-F&O Obligation for 30/01/23,0.0,54667.34,600314.5400000011,Cr,
2514,,,,,,,,, 
2515,30-Jan-2023,HO  ,23707M,Obligation For: 2223707M [Equities] Trade Date,0.0,279556.64,879871.1800000011,Cr,
2516,,,,27/01/23,,,,,
2517,,,,,,,,, 
2518,31-Jan-2023,    ,23002F,NSE-F&O Obligation for 31/01/23,0.0,26010.7,905881.880000001,Cr,
2519,,,,,,,,, 
2520,31-Jan-2023,HO  ,23708M,Obligation For: 2223708M [Equities] Trade Date,17541.56,0.0,888340.320000001,Cr,
2521,,,,30/01/23,,,,,
2522,,,,,,,,, 
2523,01-Feb-2023,    ,23002F,NSE-F&O Obligation for 01/02/23,146367.16,0.0,741973.160000001,Cr,
2524,,,,,,,,, 
2525,01-Feb-2023,HO  ,23709M,Obligation For: 2223709M [Equities] Trade Date,91969.53,0.0,650003.6300000009,Cr,
2526,,,,31/01/23,,,,,
2527,,,,,,,,, 
2528,02-Feb-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,144783.09,794786.7200000009,Cr,
2529,,,,BSE,,,,,
2530,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2531,,,,,,,,, 
2532,02-Feb-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,144783.09,0.0,650003.6300000009,Cr,
2533,,,,BSE,,,,,
2534,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2535,,,,,,,,, 
2536,02-Feb-2023,HO  ,23710M,Obligation For: 2223710M [Equities] Trade Date,249948.65,0.0,400054.9800000009,Cr,
2537,,,,01/02/23,,,,,
2538,,,,,,,,, 
2539,03-Feb-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,209938.13,609993.1100000009,Cr,
2540,,,,BSE,,,,,
2541,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2542,,,,,,,,, 
2543,03-Feb-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,209938.13,0.0,400054.9800000009,Cr,
2544,,,,BSE,,,,,
2545,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2546,,,,,,,,, 
2547,03-Feb-2023,HO  ,23005O,Obligation For: 2023005O [BSE] Trade Date 02/02/23,156.05,0.0,399898.9300000009,Cr,
2548,,,,,,,,, 
2549,03-Feb-2023,HO  ,23711M,Obligation For: 2223711M [Equities] Trade Date,209782.08,0.0,190116.85000000094,Cr,
2550,,,,02/02/23,,,,,
2551,,,,,,,,, 
2552,06-Feb-2023,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,0.0,25000.0,215116.85000000094,Cr,
2553,,,,Of Client,,,,,
2554,,,,,,,,, 
2555,06-Feb-2023,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,25000.0,0.0,190116.85000000094,Cr,
2556,,,,Of Client,,,,,
2557,,,,,,,,, 
2558,06-Feb-2023,    ,23002F,NSE-F&O Obligation for 06/02/23,0.0,13724.47,203841.32000000094,Cr,
2559,,,,,,,,, 
2560,07-Feb-2023,HO  ,,AXIS BANK LTD-BSE CASH CLIENT A/C       ,0.0,500000.0,703841.320000001,Cr,
2561,,,,Cheque# :RTGS dated 07/02/23,,,,,
2562,,,,BEING FUNDS RECD,,,,,
2563,,,,RTGS/IDIBR52023020732104091/KEYNOTE CORPORATE SE,,,,,
2564,,,,Bank# :INDIAN BANK,,,,,
2565,,,,A/c # :416199990,,,,,
2566,,,,,,,,, 
2567,07-Feb-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,400000.0,1103841.320000001,Cr,
2568,,,,Of Client,,,,,
2569,,,,,,,,, 
2570,07-Feb-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,400000.0,0.0,703841.320000001,Cr,
2571,,,,Of Client,,,,,
2572,,,,,,,,, 
2573,07-Feb-2023,    ,23002F,NSE-F&O Obligation for 07/02/23,0.0,10933.21,714774.530000001,Cr,
2574,,,,,,,,, 
2575,07-Feb-2023,HO  ,23713M,Obligation For: 2223713M [Equities] Trade Date,0.0,16921.38,731695.910000001,Cr,
2576,,,,06/02/23,,,,,
2577,,,,,,,,, 
2578,08-Feb-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,400000.0,1131695.910000001,Cr,
2579,,,,Of Client,,,,,
2580,,,,,,,,, 
2581,08-Feb-2023,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,0.0,400000.0,1531695.910000001,Cr,
2582,,,,Of Client,,,,,
2583,,,,,,,,, 
2584,08-Feb-2023,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,400000.0,0.0,1131695.910000001,Cr,
2585,,,,Of Client,,,,,
2586,,,,,,,,, 
2587,08-Feb-2023,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,400000.0,0.0,731695.9100000011,Cr,
2588,,,,Of Client,,,,,
2589,,,,,,,,, 
2590,08-Feb-2023,    ,23002F,NSE-F&O Obligation for 08/02/23,0.0,6373.08,738068.990000001,Cr,
2591,,,,,,,,, 
2592,09-Feb-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,140845.49,878914.480000001,Cr,
2593,,,,BSE,,,,,
2594,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2595,,,,,,,,, 
2596,09-Feb-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,140845.49,0.0,738068.990000001,Cr,
2597,,,,BSE,,,,,
2598,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2599,,,,,,,,, 
2600,09-Feb-2023,    ,23002F,NSE-F&O Obligation for 09/02/23,5468.69,0.0,732600.3000000011,Cr,
2601,,,,,,,,, 
2602,09-Feb-2023,HO  ,23715M,Obligation For: 2223715M [Equities] Trade Date,282766.87,0.0,449833.4300000011,Cr,
2603,,,,08/02/23,,,,,
2604,,,,,,,,, 
2605,10-Feb-2023,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,0.0,50000.0,499833.4300000011,Cr,
2606,,,,Of Client,,,,,
2607,,,,,,,,, 
2608,10-Feb-2023,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,50000.0,0.0,449833.4300000011,Cr,
2609,,,,Of Client,,,,,
2610,,,,,,,,, 
2611,10-Feb-2023,    ,23002F,NSE-F&O Obligation for 10/02/23,0.0,10488.55,460321.9800000011,Cr,
2612,,,,,,,,, 
2613,13-Feb-2023,HO  ,23717M,Obligation For: 2223717M [Equities] Trade Date,21649.43,0.0,438672.5500000011,Cr,
2614,,,,10/02/23,,,,,
2615,,,,,,,,, 
2616,15-Feb-2023,HO  ,23719M,Obligation For: 2223719M [Equities] Trade Date,0.0,88754.55,527427.1000000011,Cr,
2617,,,,14/02/23,,,,,
2618,,,,,,,,, 
2619,16-Feb-2023,HO  ,23720M,Obligation For: 2223720M [Equities] Trade Date,0.0,94183.98,621611.0800000011,Cr,
2620,,,,15/02/23,,,,,
2621,,,,,,,,, 
2622,17-Feb-2023,    ,23002F,NSE-F&O Obligation for 17/02/23,12704.82,0.0,608906.2600000012,Cr,
2623,,,,,,,,, 
2624,17-Feb-2023,HO  ,23721M,Obligation For: 2223721M [Equities] Trade Date,0.0,162935.04,771841.3000000012,Cr,
2625,,,,16/02/23,,,,,
2626,,,,,,,,, 
2627,20-Feb-2023,    ,23002F,NSE-F&O Obligation for 20/02/23,9101.19,0.0,762740.1100000013,Cr,
2628,,,,,,,,, 
2629,20-Feb-2023,HO  ,23722M,Obligation For: 2223722M [Equities] Trade Date,126874.27,0.0,635865.8400000012,Cr,
2630,,,,17/02/23,,,,,
2631,,,,,,,,, 
2632,21-Feb-2023,    ,23002F,NSE-F&O Obligation for 21/02/23,0.0,1935.64,637801.4800000013,Cr,
2633,,,,,,,,, 
2634,21-Feb-2023,HO  ,23723M,Obligation For: 2223723M [Equities] Trade Date,73426.65,0.0,564374.8300000012,Cr,
2635,,,,20/02/23,,,,,
2636,,,,,,,,, 
2637,22-Feb-2023,    ,23002F,NSE-F&O Obligation for 22/02/23,0.0,6391.69,570766.5200000012,Cr,
2638,,,,,,,,, 
2639,22-Feb-2023,HO  ,23724M,Obligation For: 2223724M [Equities] Trade Date,137151.55,0.0,433614.9700000012,Cr,
2640,,,,21/02/23,,,,,
2641,,,,,,,,, 
2642,24-Feb-2023,HO  ,23726M,Obligation For: 2223726M [Equities] Trade Date,0.0,58052.18,491667.1500000012,Cr,
2643,,,,23/02/23,,,,,
2644,,,,,,,,, 
2645,27-Feb-2023,    ,23003F,NSE-F&O Obligation for 27/02/23,0.0,15807.09,507474.2400000012,Cr,
2646,,,,,,,,, 
2647,28-Feb-2023,    ,23003F,NSE-F&O Obligation for 28/02/23,0.0,6568.93,514043.1700000012,Cr,
2648,,,,,,,,, 
2649,28-Feb-2023,HO  ,23728M,Obligation For: 2223728M [Equities] Trade Date,0.0,1430.17,515473.3400000012,Cr,
2650,,,,27/02/23,,,,,
2651,,,,,,,,, 
2652,01-Mar-2023,    ,23003F,NSE-F&O Obligation for 01/03/23,24238.32,0.0,491235.0200000012,Cr,
2653,,,,,,,,, 
2654,02-Mar-2023,    ,23003F,NSE-F&O Obligation for 02/03/23,0.0,2195.25,493430.2700000012,Cr,
2655,,,,,,,,, 
2656,03-Mar-2023,    ,23003F,NSE-F&O Obligation for 03/03/23,3420.63,0.0,490009.6400000012,Cr,
2657,,,,,,,,, 
2658,03-Mar-2023,HO  ,23018O,Obligation For: 2023018O [BSE] Trade Date 02/03/23,185.77,0.0,489823.87000000116,Cr,
2659,,,,,,,,, 
2660,06-Mar-2023,    ,23003F,NSE-F&O Obligation for 06/03/23,0.0,1973.99,491797.86000000115,Cr,
2661,,,,,,,,, 
2662,06-Mar-2023,HO  ,23732M,Obligation For: 2223732M [Equities] Trade Date,0.0,49249.3,541047.1600000012,Cr,
2663,,,,03/03/23,,,,,
2664,,,,,,,,, 
2665,08-Mar-2023,    ,23003F,NSE-F&O Obligation for 08/03/23,0.0,4455.03,545502.1900000012,Cr,
2666,,,,,,,,, 
2667,08-Mar-2023,HO  ,23733M,Obligation For: 2223733M [Equities] Trade Date,0.0,104837.77,650339.9600000012,Cr,
2668,,,,06/03/23,,,,,
2669,,,,,,,,, 
2670,09-Mar-2023,HO  ,23734M,Obligation For: 2223734M [Equities] Trade Date,141347.8,0.0,508992.16000000125,Cr,
2671,,,,08/03/23,,,,,
2672,,,,,,,,, 
2673,10-Mar-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,8966.86,517959.02000000124,Cr,
2674,,,,BSE,,,,,
2675,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2676,,,,,,,,, 
2677,10-Mar-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,8966.86,0.0,508992.16000000125,Cr,
2678,,,,BSE,,,,,
2679,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2680,,,,,,,,, 
2681,10-Mar-2023,    ,23003F,NSE-F&O Obligation for 10/03/23,0.0,14599.03,523591.1900000013,Cr,
2682,,,,,,,,, 
2683,10-Mar-2023,HO  ,23735M,Obligation For: 2223735M [Equities] Trade Date,117774.38,0.0,405816.8100000013,Cr,
2684,,,,09/03/23,,,,,
2685,,,,,,,,, 
2686,13-Mar-2023,    ,23003F,NSE-F&O Obligation for 13/03/23,27595.17,0.0,378221.6400000013,Cr,
2687,,,,,,,,, 
2688,14-Mar-2023,    ,23003F,NSE-F&O Obligation for 14/03/23,0.0,4092.05,382313.6900000013,Cr,
2689,,,,,,,,, 
2690,15-Mar-2023,    ,23003F,NSE-F&O Obligation for 15/03/23,0.0,4010.54,386324.23000000126,Cr,
2691,,,,,,,,, 
2692,15-Mar-2023,HO  ,23738M,Obligation For: 2223738M [Equities] Trade Date,0.0,32180.25,418504.48000000126,Cr,
2693,,,,14/03/23,,,,,
2694,,,,,,,,, 
2695,16-Mar-2023,    ,23003F,NSE-F&O Obligation for 16/03/23,3024.85,0.0,415479.6300000013,Cr,
2696,,,,,,,,, 
2697,17-Mar-2023,    ,23003F,NSE-F&O Obligation for 17/03/23,0.0,3505.83,418985.4600000013,Cr,
2698,,,,,,,,, 
2699,17-Mar-2023,HO  ,23740M,Obligation For: 2223740M [Equities] Trade Date,1832.08,0.0,417153.3800000013,Cr,
2700,,,,16/03/23,,,,,
2701,,,,,,,,, 
2702,20-Mar-2023,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,17759.95,434913.3300000013,Cr,
2703,,,,BSE,,,,,
2704,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
2705,,,,,,,,, 
