,accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno,acc_year,date_from,date_to
510,62,CLIENTS,869867.52,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,10358,Obligation For: 2425607M [Equities] Trade Date 08/04/24,blank,1594867.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-09T18:30:00Z,V425607,2425,01-04-2024,10-02-2025
511,62,CLIENTS,0.0,1225713.17,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,10111,Obligation For: 2425608M [Equities] Trade Date 09/04/24,blank,369154.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-09T18:30:00Z,V425608,2425,01-04-2024,10-02-2025
512,62,CLIENTS,0.0,148974.67,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,11655,Obligation For: 2425609M [Equities] Trade Date 10/04/24,blank,220179.68,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-11T18:30:00Z,V425609,2425,01-04-2024,10-02-2025
513,62,CLIENTS,550800.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,15489,Obligation For: 2425613M [Equities] Trade Date 18/04/24,blank,770980.66,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-18T18:30:00Z,V425613,2425,01-04-2024,10-02-2025
514,62,CLIENTS,0.0,301027.99,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,16464,Obligation For: 2425614M [Equities] Trade Date 19/04/24,blank,469952.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-21T18:30:00Z,V425614,2425,01-04-2024,10-02-2025
515,62,CLIENTS,148467.25,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,23871,Obligation For: 2425617V [Equities] Trade Date 24/04/24,blank,618419.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-24T18:30:00Z,V425617,2425,01-04-2024,10-02-2025
516,62,CLIENTS,0.0,9538.38,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,24123,Obligation For: 2425617M [Equities] Trade Date 24/04/24,blank,608881.54,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-24T18:30:00Z,V425617,2425,01-04-2024,10-02-2025
517,62,CLIENTS,0.0,153699.9,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,23575,Obligation For: 2425619M [Equities] Trade Date 26/04/24,blank,455181.64,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-28T18:30:00Z,V425619,2425,01-04-2024,10-02-2025
518,62,CLIENTS,0.0,170165.65,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,27794,Obligation For: 2425622M [Equities] Trade Date 02/05/24,blank,285015.99,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-02T18:30:00Z,V425622,2425,01-04-2024,10-02-2025
519,62,CLIENTS,642976.83,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,29169,Obligation For: 2425623M [Equities] Trade Date 03/05/24,blank,927992.82,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-05T18:30:00Z,V425623,2425,01-04-2024,10-02-2025
520,62,CLIENTS,580195.57,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,31602,Obligation For: 2425624M [Equities] Trade Date 06/05/24,blank,1508188.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-06T18:30:00Z,V425624,2425,01-04-2024,10-02-2025
521,62,CLIENTS,0.0,188225.6,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,36700,Obligation For: 2425625M [Equities] Trade Date 07/05/24,blank,1319962.79,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-07T18:30:00Z,V425625,2425,01-04-2024,10-02-2025
522,62,CLIENTS,128115.88,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,36935,Obligation For: 2425625V [Equities] Trade Date 07/05/24,blank,1448078.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-07T18:30:00Z,V425625,2425,01-04-2024,10-02-2025
523,62,CLIENTS,0.0,57261.82,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,36186,Obligation For: 2425626M [Equities] Trade Date 08/05/24,blank,1390816.85,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-08T18:30:00Z,V425626,2425,01-04-2024,10-02-2025
524,62,CLIENTS,0.0,13.71,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,33586,Obligation For: 2024042O [BSE] Trade Date 08/05/24,blank,1390803.14,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-08T18:30:00Z,V024042,2425,01-04-2024,10-02-2025
525,62,CLIENTS,0.0,636409.17,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,37181,Obligation For: 2425627M [Equities] Trade Date 09/05/24,blank,754393.97,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-09T18:30:00Z,V425627,2425,01-04-2024,10-02-2025
526,62,CLIENTS,15000000.0,0.0,HO,Branch [HO],2024-05-12T18:30:00Z,RTGS,2.0,1021,blank,R,15754393.97,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2024-05-12T18:30:00Z,R/00012,2425,01-04-2024,10-02-2025
527,62,CLIENTS,0.0,6194530.55,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,43165,Obligation For: 2425631M [Equities] Trade Date 15/05/24,blank,9559863.42,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-15T18:30:00Z,V425631,2425,01-04-2024,10-02-2025
528,62,CLIENTS,0.0,331831.74,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,43463,Obligation For: 2425631V [Equities] Trade Date 15/05/24,blank,9228031.68,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-15T18:30:00Z,V425631,2425,01-04-2024,10-02-2025
529,62,CLIENTS,0.0,1097972.28,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,46709,Obligation For: 2425635M [Equities] Trade Date 21/05/24,blank,8130059.4,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-21T18:30:00Z,V425635,2425,01-04-2024,10-02-2025
530,62,CLIENTS,312155.71,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,49812,Obligation For: 2425636M [Equities] Trade Date 22/05/24,blank,8442215.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-23T18:30:00Z,V425636,2425,01-04-2024,10-02-2025
531,62,CLIENTS,1106588.37,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,50360,Obligation For: 2425637M [Equities] Trade Date 23/05/24,blank,9548803.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-23T18:30:00Z,V425637,2425,01-04-2024,10-02-2025
532,62,CLIENTS,0.0,1934319.03,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,54414,Obligation For: 2425638M [Equities] Trade Date 24/05/24,blank,7614484.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-26T18:30:00Z,V425638,2425,01-04-2024,10-02-2025
533,62,CLIENTS,0.0,1076472.28,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,56513,Obligation For: 2425639M [Equities] Trade Date 27/05/24,blank,6538012.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-27T18:30:00Z,V425639,2425,01-04-2024,10-02-2025
534,62,CLIENTS,0.0,273181.58,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,58313,Obligation For: 2425640M [Equities] Trade Date 28/05/24,blank,6264830.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-28T18:30:00Z,V425640,2425,01-04-2024,10-02-2025
535,62,CLIENTS,336979.14,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,59689,Obligation For: 2425641M [Equities] Trade Date 29/05/24,blank,6601809.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-29T18:30:00Z,V425641,2425,01-04-2024,10-02-2025
536,62,CLIENTS,0.0,1479601.51,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,61717,Obligation For: 2425642M [Equities] Trade Date 30/05/24,blank,5122208.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-30T18:30:00Z,V425642,2425,01-04-2024,10-02-2025
537,62,CLIENTS,0.0,1582199.07,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,63930,Obligation For: 2425644M [Equities] Trade Date 03/06/24,blank,3540009.15,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-03T18:30:00Z,V425644,2425,01-04-2024,10-02-2025
538,62,CLIENTS,1748438.24,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,69804,Obligation For: 2425646M [Equities] Trade Date 05/06/24,blank,5288447.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-05T18:30:00Z,V425646,2425,01-04-2024,10-02-2025
539,62,CLIENTS,231697.08,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,70164,Obligation For: 2425646V [Equities] Trade Date 05/06/24,blank,5520144.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-05T18:30:00Z,V425646,2425,01-04-2024,10-02-2025
540,62,CLIENTS,0.0,2360469.41,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,71951,Obligation For: 2425647M [Equities] Trade Date 06/06/24,blank,3159675.06,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-06T18:30:00Z,V425647,2425,01-04-2024,10-02-2025
541,62,CLIENTS,33887.11,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,74333,Obligation For: 2425648V [Equities] Trade Date 07/06/24,blank,3193562.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-09T18:30:00Z,V425648,2425,01-04-2024,10-02-2025
542,62,CLIENTS,0.0,995354.82,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,75632,Obligation For: 2425649M [Equities] Trade Date 10/06/24,blank,2198207.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-10T18:30:00Z,V425649,2425,01-04-2024,10-02-2025
543,62,CLIENTS,489470.45,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,80053,Obligation For: 2425650V [Equities] Trade Date 11/06/24,blank,2687677.8,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-11T18:30:00Z,V425650,2425,01-04-2024,10-02-2025
544,62,CLIENTS,0.0,1534525.79,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,83740,Obligation For: 2425652M [Equities] Trade Date 13/06/24,blank,1153152.01,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-13T18:30:00Z,V425652,2425,01-04-2024,10-02-2025
545,62,CLIENTS,0.0,294597.08,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,89046,Obligation For: 2425654M [Equities] Trade Date 18/06/24,blank,858554.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-18T18:30:00Z,V425654,2425,01-04-2024,10-02-2025
546,62,CLIENTS,681761.02,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,89311,Obligation For: 2425654V [Equities] Trade Date 18/06/24,blank,1540315.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-18T18:30:00Z,V425654,2425,01-04-2024,10-02-2025
547,62,CLIENTS,1369857.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,91721,Obligation For: 2425656M [Equities] Trade Date 20/06/24,blank,2910173.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-20T18:30:00Z,V425656,2425,01-04-2024,10-02-2025
548,62,CLIENTS,0.0,977720.45,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,95179,Obligation For: 2425657M [Equities] Trade Date 21/06/24,blank,1932453.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-23T18:30:00Z,V425657,2425,01-04-2024,10-02-2025
549,62,CLIENTS,1065790.44,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,99959,Obligation For: 2425658M [Equities] Trade Date 24/06/24,blank,2998243.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-24T18:30:00Z,V425658,2425,01-04-2024,10-02-2025
550,62,CLIENTS,278232.19,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,100277,Obligation For: 2425658V [Equities] Trade Date 24/06/24,blank,3276476.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-24T18:30:00Z,V425658,2425,01-04-2024,10-02-2025
551,62,CLIENTS,0.0,1600000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,97574,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,1676476.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-06-25T18:30:00Z,IE00002,2425,01-04-2024,10-02-2025
552,62,CLIENTS,0.0,169201.04,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,101095,Obligation For: 2425660M [Equities] Trade Date 26/06/24,blank,1507275.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-26T18:30:00Z,V425660,2425,01-04-2024,10-02-2025
553,62,CLIENTS,0.0,639621.22,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,105804,Obligation For: 2425662M [Equities] Trade Date 28/06/24,blank,867653.85,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-30T18:30:00Z,V425662,2425,01-04-2024,10-02-2025
554,62,CLIENTS,377241.73,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,116162,Obligation For: 2425664V [Equities] Trade Date 02/07/24,blank,1244895.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-02T18:30:00Z,V425664,2425,01-04-2024,10-02-2025
555,62,CLIENTS,0.0,1828118.97,HO,Branch [HO],2024-07-04T18:30:00Z,blank,2.0,3429,blank,P,-583223.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2024-07-04T18:30:00Z,P/00071,2425,01-04-2024,10-02-2025
556,62,CLIENTS,269020.84,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,116314,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",blank,-314202.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-04T18:30:00Z,IE00002,2425,01-04-2024,10-02-2025
557,62,CLIENTS,1000000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,116318,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",blank,685797.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-04T18:30:00Z,IE00003,2425,01-04-2024,10-02-2025
558,62,CLIENTS,828118.97,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,118270,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,1513916.42,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-04T18:30:00Z,IE00005,2425,01-04-2024,10-02-2025
559,62,CLIENTS,100000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,118288,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",blank,1613916.42,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-04T18:30:00Z,IE00009,2425,01-04-2024,10-02-2025
560,62,CLIENTS,0.0,1513916.42,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,119559,Obligation For: 2425666M [Equities] Trade Date 04/07/24,blank,100000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-04T18:30:00Z,V425666,2425,01-04-2024,10-02-2025
561,62,CLIENTS,882730.92,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,122509,Obligation For: 2425667M [Equities] Trade Date 05/07/24,blank,982730.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-07T18:30:00Z,V425667,2425,01-04-2024,10-02-2025
562,62,CLIENTS,831354.53,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,122834,Obligation For: 2425667V [Equities] Trade Date 05/07/24,blank,1814085.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-07T18:30:00Z,V425667,2425,01-04-2024,10-02-2025
563,62,CLIENTS,0.0,572754.85,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,123117,Obligation For: 2425668M [Equities] Trade Date 08/07/24,blank,1241330.6,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-08T18:30:00Z,V425668,2425,01-04-2024,10-02-2025
564,62,CLIENTS,0.0,300000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,122200,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,941330.6,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-08T18:30:00Z,IE00002,2425,01-04-2024,10-02-2025
565,62,CLIENTS,0.0,922250.66,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,127765,Obligation For: 2425669M [Equities] Trade Date 09/07/24,blank,19079.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-09T18:30:00Z,V425669,2425,01-04-2024,10-02-2025
566,62,CLIENTS,1828118.0,0.0,HO,Branch [HO],2024-07-10T18:30:00Z,RTGS,2.0,4580,blank,R,1847197.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2024-07-10T18:30:00Z,R/00006,2425,01-04-2024,10-02-2025
567,62,CLIENTS,910212.58,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,127239,Obligation For: 2425670M [Equities] Trade Date 10/07/24,blank,2757410.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-10T18:30:00Z,V425670,2425,01-04-2024,10-02-2025
568,62,CLIENTS,350355.09,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,127482,Obligation For: 2425670V [Equities] Trade Date 10/07/24,blank,3107765.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-10T18:30:00Z,V425670,2425,01-04-2024,10-02-2025
569,62,CLIENTS,0.0,579459.77,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,129724,Obligation For: 2425671M [Equities] Trade Date 11/07/24,blank,2528305.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-11T18:30:00Z,V425671,2425,01-04-2024,10-02-2025
570,62,CLIENTS,535335.27,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,203679,Obligation For: 2425677M [Equities] Trade Date 22/07/24,blank,3063641.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-22T18:30:00Z,V425677,2425,01-04-2024,10-02-2025
571,62,CLIENTS,0.0,573722.58,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,145507,Obligation For: 2425678M [Equities] Trade Date 23/07/24,blank,2489918.53,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-23T18:30:00Z,V425678,2425,01-04-2024,10-02-2025
572,62,CLIENTS,378890.84,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,147210,Obligation For: 2425679M [Equities] Trade Date 24/07/24,blank,2868809.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-24T18:30:00Z,V425679,2425,01-04-2024,10-02-2025
573,62,CLIENTS,1821393.44,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,150079,Obligation For: 2425680M [Equities] Trade Date 25/07/24,blank,4690202.81,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-25T18:30:00Z,V425680,2425,01-04-2024,10-02-2025
574,62,CLIENTS,0.0,574478.74,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,152772,Obligation For: 2425681M [Equities] Trade Date 26/07/24,blank,4115724.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-28T18:30:00Z,V425681,2425,01-04-2024,10-02-2025
575,62,CLIENTS,571338.5,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,158811,Obligation For: 2425682M [Equities] Trade Date 29/07/24,blank,4687062.57,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-07-29T18:30:00Z,V425682,2425,01-04-2024,10-02-2025
576,62,CLIENTS,0.0,1000000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,159884,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,3687062.57,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-07-30T18:30:00Z,IE00005,2425,01-04-2024,10-02-2025
577,62,CLIENTS,0.0,1085220.19,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,162654,Obligation For: 2425685M [Equities] Trade Date 01/08/24,blank,2601842.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-01T18:30:00Z,V425685,2425,01-04-2024,10-02-2025
578,62,CLIENTS,0.0,1000000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,163959,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,1601842.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-08-04T18:30:00Z,IE00002,2425,01-04-2024,10-02-2025
579,62,CLIENTS,0.0,267963.67,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,166473,Obligation For: 2425687M [Equities] Trade Date 05/08/24,blank,1333878.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-05T18:30:00Z,V425687,2425,01-04-2024,10-02-2025
580,62,CLIENTS,289258.53,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,169694,Obligation For: 2425688M [Equities] Trade Date 06/08/24,blank,1623137.24,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-06T18:30:00Z,V425688,2425,01-04-2024,10-02-2025
581,62,CLIENTS,1825332.48,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,171037,Obligation For: 2425689M [Equities] Trade Date 07/08/24,blank,3448469.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-07T18:30:00Z,V425689,2425,01-04-2024,10-02-2025
582,62,CLIENTS,0.0,1585552.2,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,172901,Obligation For: 2425690M [Equities] Trade Date 08/08/24,blank,1862917.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-08T18:30:00Z,V425690,2425,01-04-2024,10-02-2025
583,62,CLIENTS,626133.11,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,174876,Obligation For: 2425691M [Equities] Trade Date 09/08/24,blank,2489050.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-11T18:30:00Z,V425691,2425,01-04-2024,10-02-2025
584,62,CLIENTS,0.0,601454.87,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,175972,Obligation For: 2425692M [Equities] Trade Date 12/08/24,blank,1887595.76,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-12T18:30:00Z,V425692,2425,01-04-2024,10-02-2025
585,62,CLIENTS,0.0,595029.38,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,177328,Obligation For: 2425693M [Equities] Trade Date 13/08/24,blank,1292566.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-13T18:30:00Z,V425693,2425,01-04-2024,10-02-2025
586,62,CLIENTS,1132587.92,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,180683,Obligation For: 2425695M [Equities] Trade Date 16/08/24,blank,2425154.3,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-18T18:30:00Z,V425695,2425,01-04-2024,10-02-2025
587,62,CLIENTS,462410.68,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,182400,Obligation For: 2425696M [Equities] Trade Date 19/08/24,blank,2887564.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-19T18:30:00Z,V425696,2425,01-04-2024,10-02-2025
588,62,CLIENTS,605266.06,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,188907,Obligation For: 2425701M [Equities] Trade Date 26/08/24,blank,3492831.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-26T18:30:00Z,V425701,2425,01-04-2024,10-02-2025
589,62,CLIENTS,265647.35,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,190371,Obligation For: 2425702M [Equities] Trade Date 27/08/24,blank,3758478.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-27T18:30:00Z,V425702,2425,01-04-2024,10-02-2025
590,62,CLIENTS,652149.45,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,192245,Obligation For: 2425703M [Equities] Trade Date 28/08/24,blank,4410627.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-28T18:30:00Z,V425703,2425,01-04-2024,10-02-2025
591,62,CLIENTS,0.0,1377454.24,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,195413,Obligation For: 2425704M [Equities] Trade Date 29/08/24,blank,3033173.6,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-29T18:30:00Z,V425704,2425,01-04-2024,10-02-2025
592,62,CLIENTS,0.0,47.95,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,197254,Obligation For: 2024086O [BSE] Trade Date 29/08/24,blank,3033125.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-08-29T18:30:00Z,V024086,2425,01-04-2024,10-02-2025
593,62,CLIENTS,0.0,1192921.28,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,199333,Obligation For: 2425705M [Equities] Trade Date 30/08/24,blank,1840204.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-01T18:30:00Z,V425705,2425,01-04-2024,10-02-2025
594,62,CLIENTS,520075.38,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,199888,Obligation For: 2425706M [Equities] Trade Date 02/09/24,blank,2360279.75,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-09-02T18:30:00Z,V425706,2425,01-04-2024,10-02-2025
